frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta,
774,eth:ethertype:ip:tcp:ssh,20,760,0,1,0,0,64,6,192.168.5.122,192.168.1.104,22,15837,720,431,0,0,0,0,0,1,1,0,0,0,7504,0.004483,normal
774,eth:ethertype:ip:tcp,20,760,0,1,0,0,63,6,192.168.5.122,192.168.1.104,22,15837,720,431,0,0,0,0,0,1,1,0,0,0,7504,0.001306,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003769,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,0,567,0,0,0,0,0,1,0,0,0,0,7504,0.038259,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.003822,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,0,567,0,0,0,0,0,1,0,0,0,0,7504,0.000885,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,173780,0,0,0,0,0,1,0,0,0,0,16560,0.00139,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.054581,normal
70,eth:ethertype:ip:tcp:ssh,20,56,0,1,0,0,128,6,192.168.1.104,192.168.5.122,15837,22,16,1544,0,0,0,0,0,1,1,0,0,0,17520,0.063243,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.003992,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,176540,0,0,0,0,0,1,0,0,0,0,16560,0.001267,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.00373,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.004748,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,179300,0,0,0,0,0,1,0,0,0,0,16560,0.001253,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003493,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.003499,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,182060,0,0,0,0,0,1,0,0,0,0,16560,0.001258,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.018482,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.104,22,15837,0,447,0,0,0,0,0,1,0,0,0,0,7504,0.040274,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.104,22,15837,0,447,0,0,0,0,0,1,0,0,0,0,7504,0.000151,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,128,6,192.168.1.104,192.168.5.122,15837,22,48,1544,0,0,0,0,0,1,1,0,0,0,17520,0.000261,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.104,22,15837,0,495,0,0,0,0,0,1,0,0,0,0,7504,0.000336,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,64,6,192.168.5.122,192.168.1.104,22,15837,48,495,0,0,0,0,0,1,1,0,0,0,7504,0.000073,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.104,22,15837,0,495,0,0,0,0,0,1,0,0,0,0,7504,0.000026,normal
102,eth:ethertype:ip:tcp,20,88,0,1,0,0,63,6,192.168.5.122,192.168.1.104,22,15837,48,495,0,0,0,0,0,1,1,0,0,0,7504,0.000226,normal
126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.1.104,192.168.5.122,15837,22,72,1592,0,0,0,0,0,1,1,0,0,0,17472,0.00053,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.004493,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,184820,0,0,0,0,0,1,0,0,0,0,16560,0.001358,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.00564,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.003996,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,187580,0,0,0,0,0,1,0,0,0,0,16560,0.00131,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003188,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.004497,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,190340,0,0,0,0,0,1,0,0,0,0,16560,0.00131,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.104,22,15837,0,567,0,0,0,0,0,1,0,0,0,0,7504,0.038998,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.104,22,15837,0,567,0,0,0,0,0,1,0,0,0,0,7504,0.000161,normal
98,eth:ethertype:ip:udp:mdns,20,84,0,1,0,0,255,17,192.168.5.122,224.0.0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.051166,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.004488,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,193100,0,0,0,0,0,1,0,0,0,0,16560,0.001251,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004496,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.004248,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,195860,0,0,0,0,0,1,0,0,0,0,16560,0.001228,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003267,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.00425,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,198620,0,0,0,0,0,1,0,0,0,0,16560,0.001236,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.016997,normal
